image_file,title,true_author,original_prediction,original_confidence,elastic_prediction,elastic_confidence,still_correct
14153-08dancer.jpg,Marie-Madeleine Guimard (Fanciful Figure),"FRAGONARD, Jean-Honoré","FRAGONARD, Jean-Honoré",0.3406365811824798,"FRAGONARD, Jean-Honoré",0.3401218056678772,True
26098-26nomus3.jpg,Angel Musicians (left panel),"MEMLING, Hans","MEMLING, Hans",0.2900833487510681,"GOYA Y LUCIENTES, Francisco de",0.2843070328235626,False
39300-02ceilin.jpg,Spring,TINTORETTO,TINTORETTO,0.318834900856018,"FRAGONARD, Jean-Honoré",0.2758922874927521,False
14976-tahiti22.jpg,Her Name is Vairaumati (Vairaumati tei oa),"GAUGUIN, Paul","GAUGUIN, Paul",0.3580697178840637,"GAUGUIN, Paul",0.32687562704086304,True
39460-4entombm.jpg,Entombment,TINTORETTO,TINTORETTO,0.3379474282264709,"GOYA Y LUCIENTES, Francisco de",0.3251510262489319,False
11179-1870s_79.jpg,Lady in Town Clothes,"DEGAS, Edgar","DEGAS, Edgar",0.2927803993225097,"DEGAS, Edgar",0.3022720217704773,True
40007-2mouli03.jpg,At the Moulin Rouge: Start of the Quadrille,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3356566429138183,"TOULOUSE-LAUTREC, Henri de",0.3035208582878113,True
31198-93restau1.jpg,Scene after and before restoration,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.3290571570396423,"LORENZETTI, Pietro",0.309914231300354,False
39470-07oldte2.jpg,The Annunciation to Manoah's Wife,TINTORETTO,TINTORETTO,0.3304315209388733,"FRAGONARD, Jean-Honoré",0.32385197281837463,False
08655-071woman.jpg,Woman Taking Tea,"CHARDIN, Jean-Baptiste-Siméon","CHARDIN, Jean-Baptiste-Siméon",0.320795327425003,"FRAGONARD, Jean-Honoré",0.3115825057029724,False
17175-1asylu08.jpg,The Garden of Saint-Paul Hospital,"GOGH, Vincent van","GOGH, Vincent van",0.2905105650424957,"CÉZANNE, Paul",0.28871941566467285,False
39417-2roch.jpg,St Roch in Prison Visited by an Angel,TINTORETTO,TINTORETTO,0.3384842872619629,TINTORETTO,0.29431432485580444,True
35507-36mytho.jpg,The Three Graces,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3085595369338989,"FRAGONARD, Jean-Honoré",0.3040129542350769,False
30845-sebasti3.jpg,Bust of St Sebastian,"PERUGINO, Pietro","PERUGINO, Pietro",0.3462647795677185,"BRONZINO, Agnolo",0.31463202834129333,False
06687-wedding0.jpg,Peasant Wedding Dance,"BRUEGHEL, Pieter the Younger","BRUEGHEL, Pieter the Younger",0.3099588751792907,"BRUEGEL, Pieter the Elder",0.30436021089553833,False
33426-69newtes.jpg,The Return of the Prodigal Son,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3121225535869598,"GOYA Y LUCIENTES, Francisco de",0.32443854212760925,False
23856-3manet15.jpg,Madame Manet on a Blue Sofa,"MANET, Edouard","MANET, Edouard",0.2585101425647735,"MANET, Edouard",0.2683791518211365,True
35564-13arunde.jpg,Portrait of Lady Arundel with her Train,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.2990336120128631,"FRAGONARD, Jean-Honoré",0.31734153628349304,False
10157-50religi.jpg,Young Mother with Child,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3359911739826202,"LIPPI, Filippino",0.323578804731369,False
33584-126portr.jpg,Portrait of the Artist's Son Titus,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.353742241859436,REMBRANDT Harmenszoon van Rijn,0.34204205870628357,True
31221-10parto.jpg,Madonna del Parto,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.3393616080284118,PIERO DELLA FRANCESCA,0.3372701406478882,True
07915-heracles.jpg,The Choice of Heracles,"CARRACCI, Annibale","CARRACCI, Annibale",0.3118154108524322,"FRAGONARD, Jean-Honoré",0.3189619779586792,False
16512-1baronce.jpg,Baroncelli Polyptych: Coronation of the Virgin,GIOTTO di Bondone,GIOTTO di Bondone,0.3065111339092254,"LORENZETTI, Pietro",0.3027661442756653,False
24010-zeno1p.jpg,Crucifixion,"MANTEGNA, Andrea","MANTEGNA, Andrea",0.3050122261047363,"CORTONA, Pietro da",0.2942178547382355,False
02493-2seaso2.jpg,Summer,"ARCIMBOLDO, Giuseppe","ARCIMBOLDO, Giuseppe",0.3943812847137451,"ARCIMBOLDO, Giuseppe",0.35335737466812134,True
35848-marine.jpg,Marine,"RUYSDAEL, Salomon van","RUYSDAEL, Salomon van",0.3427116870880127,"RUYSDAEL, Salomon van",0.3355179727077484,True
16059-02ascens.jpg,Ascension of Christ,GIOTTO di Bondone,GIOTTO di Bondone,0.3226001262664795,"TIEPOLO, Giovanni Domenico",0.2986420691013336,False
10309-04luthe2.jpg,Portraits of Martin Luther and Catherine Bore,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3256425261497497,"HOLBEIN, Hans the Younger",0.2981404662132263,False
17103-2maries3.jpg,Street in Saintes-Maries,"GOGH, Vincent van","GOGH, Vincent van",0.29672572016716,"GOGH, Vincent van",0.24532118439674377,True
30795-lastsupp.jpg,The Last Supper,"PERUGINO, Pietro","PERUGINO, Pietro",0.3201563954353332,"ARCIMBOLDO, Giuseppe",0.27368032932281494,False
05279-6fragmen.jpg,Last Judgment (fragment of Paradise),"BOSCH, Hieronymus","BOSCH, Hieronymus",0.315867930650711,"LORENZETTI, Pietro",0.2868978679180145,False
07254-canal704.jpg,London: Whitehall and the Privy Garden from Richmond House,CANALETTO,CANALETTO,0.3082228004932403,"GUARDI, Francesco",0.283860981464386,False
07195-canal311.jpg,The Bucintoro Returning to the Molo on Ascension Day,CANALETTO,CANALETTO,0.3268629908561706,"GUARDI, Francesco",0.30730390548706055,False
17111-3arles25.jpg,Vase with Fourteen Sunflowers,"GOGH, Vincent van","GOGH, Vincent van",0.300121009349823,"GOGH, Vincent van",0.2998359203338623,True
34220-shepherd.jpg,Adoration of the Shepherds,"RIBERA, Jusepe de","RIBERA, Jusepe de",0.3067074418067932,"GOYA Y LUCIENTES, Francisco de",0.3321044445037842,False
06223-man_lute.jpg,Young Man with a Lute,"BRONZINO, Agnolo","BRONZINO, Agnolo",0.3528923094272613,REMBRANDT Harmenszoon van Rijn,0.3246166408061981,False
43751-00acount.jpg,The Country Dance,"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.3102924227714538,"FRAGONARD, Jean-Honoré",0.32713738083839417,False
08572-1variou2.jpg,Blue Landscape,"CÉZANNE, Paul","CÉZANNE, Paul",0.3250667452812195,"CÉZANNE, Paul",0.31095626950263977,True
14171-04readin.jpg,A Young Girl Reading,"FRAGONARD, Jean-Honoré","FRAGONARD, Jean-Honoré",0.3338441252708435,"FRAGONARD, Jean-Honoré",0.30773690342903137,True
09001-01ulysse.jpg,Ulysses Returns Chryseis to her Father,CLAUDE LORRAIN,CLAUDE LORRAIN,0.3440070748329162,CLAUDE LORRAIN,0.30123257637023926,True
12253-verso06.jpg,Agony in the Garden (scene 6),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3028033673763275,"CORTONA, Pietro da",0.2966732978820801,False
35686-dense.jpg,Oak Tree and Dense Shrubbery at the Edge of a Pond,"RUISDAEL, Jacob Isaackszon van","RUISDAEL, Jacob Isaackszon van",0.3277842700481415,"FRAGONARD, Jean-Honoré",0.326286643743515,False
18078-2wall3.jpg,Upper portions of the east (window) wall,"GOZZOLI, Benozzo","GOZZOLI, Benozzo",0.3213903307914734,GIOTTO di Bondone,0.28745710849761963,False
43775-10champs.jpg,Les Champs Elysées,"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.323444664478302,"FRAGONARD, Jean-Honoré",0.32742610573768616,False
33890-05noremb.jpg,Study Head of an Old Man,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3285999298095703,REMBRANDT Harmenszoon van Rijn,0.337689608335495,True
33907-22noremb.jpg,"Portrait of a Man (The Auctioneer"")",REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3312504887580871,REMBRANDT Harmenszoon van Rijn,0.3281775712966919,True
33512-17portra.jpg,Man Sharpening a Quill,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3409553468227386,REMBRANDT Harmenszoon van Rijn,0.359034925699234,True
17810-714goya.jpg,"The Third of May, 1808: The Execution of the Defenders of Madrid","GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3463154435157776,"GOYA Y LUCIENTES, Francisco de",0.32373690605163574,True
07179-canal223.jpg,"The Piazzetta, Looking toward the Clock Tower",CANALETTO,CANALETTO,0.3456570506095886,CANALETTO,0.322313129901886,True
08668-01soap_b.jpg,The Soap Bubble,"CHARDIN, Jean-Baptiste-Siméon","CHARDIN, Jean-Baptiste-Siméon",0.3150646686553955,"CHARDIN, Jean-Baptiste-Siméon",0.2922699451446533,True
31451-2music.jpg,Music,PINTURICCHIO,PINTURICCHIO,0.319543182849884,MASOLINO da Panicale,0.3149915635585785,False
35461-01mytho.jpg,Leda and the Swan,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3169527649879455,"FRAGONARD, Jean-Honoré",0.31494778394699097,False
35694-thicket.jpg,The Thicket (Path in the Haarlem Dunes),"RUISDAEL, Jacob Isaackszon van","RUISDAEL, Jacob Isaackszon van",0.3529785871505737,"RUYSDAEL, Salomon van",0.32031917572021484,False
16506-12stefan.jpg,The Stefaneschi Triptych: Martyrdom of Peter,GIOTTO di Bondone,GIOTTO di Bondone,0.3011529445648193,"LORENZETTI, Pietro",0.3045268654823303,False
33896-11noremb.jpg,"Saskia, the Artist's Wife",REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.2953799366950989,REMBRANDT Harmenszoon van Rijn,0.29490578174591064,True
30781-agostino.jpg,Nativity (Il Presepio),"PERUGINO, Pietro","PERUGINO, Pietro",0.3354057669639587,PIERO DELLA FRANCESCA,0.31023651361465454,False
06336-22other.jpg,Storm at Sea,"BRUEGEL, Pieter the Elder","BRUEGEL, Pieter the Elder",0.3121988177299499,"BRUEGEL, Pieter the Elder",0.29632097482681274,True
42597-19woman.jpg,Woman with a Pearl Necklace,"VERMEER, Johannes","VERMEER, Johannes",0.3620966672897339,"GOYA Y LUCIENTES, Francisco de",0.3337976038455963,False
23962-1james07.jpg,Scenes from the Life of St James (scene 6),"MANTEGNA, Andrea","MANTEGNA, Andrea",0.3279421627521515,"CORTONA, Pietro da",0.3013573884963989,False
28537-4zaanda2.jpg,Houses on the Riverbank in Zaandam,"MONET, Claude","MONET, Claude",0.2998215854167938,"MONET, Claude",0.2941364049911499,True
17218-copies10.jpg,Two Peasants Digging (after Millet),"GOGH, Vincent van","GOGH, Vincent van",0.3013367056846618,"GOGH, Vincent van",0.28719988465309143,True
07567-45death0.jpg,The Death of the Virgin,CARAVAGGIO,CARAVAGGIO,0.3183954954147339,"FRAGONARD, Jean-Honoré",0.31645098328590393,False
10195-adamev06.jpg,Adam and Eve,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3194459080696106,"GOYA Y LUCIENTES, Francisco de",0.2748248875141144,False
23892-5late11.jpg,Study of a Model,"MANET, Edouard","MANET, Edouard",0.3080129623413086,"RENOIR, Pierre-Auguste",0.31301000714302063,False
39453-0gonzaga.jpg,The Capture of Parma by Federico II,TINTORETTO,TINTORETTO,0.3232939839363098,TINTORETTO,0.29801231622695923,True
07472-10bacch.jpg,Bacchus,CARAVAGGIO,CARAVAGGIO,0.3224606513977051,"FRAGONARD, Jean-Honoré",0.33596956729888916,False
06499-15dance1.jpg,Wedding Dance in the Open Air,"BRUEGEL, Pieter the Elder","BRUEGEL, Pieter the Elder",0.3211967945098877,"BRUEGHEL, Jan the Elder",0.28941643238067627,False
37327-2orsini.jpg,The Virgin of the Annunciation,SIMONE MARTINI,SIMONE MARTINI,0.3212607502937317,SIMONE MARTINI,0.33575427532196045,True
28572-1argen7.jpg,Woman with a Parasol - Madame Monet and Her Son,"MONET, Claude","MONET, Claude",0.3110702037811279,"MONET, Claude",0.31953737139701843,True
39987-1misc10.jpg,The Actor Henry Samary of the Comédie-Française,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3277701437473297,"CÉZANNE, Paul",0.31758058071136475,False
38911-021apoll.jpg,Apollo and Marsyas,"TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.3220612704753876,"TIEPOLO, Giovanni Battista",0.32690513134002686,True
24504-0view.jpg,View of the Cappella Brancacci (after restoration),MASOLINO da Panicale,MASOLINO da Panicale,0.3055441677570343,"CORTONA, Pietro da",0.3254815936088562,False
40359-1hawkwoo.jpg,Funerary Monument to Sir John Hawkwood,"UCCELLO, Paolo","UCCELLO, Paolo",0.3258716464042663,"UCCELLO, Paolo",0.30998146533966064,True
35512-44mythol.jpg,The Judgment of Paris,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3290323615074157,"FRAGONARD, Jean-Honoré",0.3123711943626404,False
31075-3anton05.jpg,Polyptych of St Anthony: The Annunciation,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.3173272907733917,PIERO DELLA FRANCESCA,0.29095083475112915,True
07561-43jerome.jpg,St Jerome,CARAVAGGIO,CARAVAGGIO,0.3333115577697754,"CHARDIN, Jean-Baptiste-Siméon",0.32497817277908325,False
33540-61portra.jpg,Herman Doomer,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3496261835098266,REMBRANDT Harmenszoon van Rijn,0.3443682789802551,True
08557-3lands04.jpg,View of Château Noir,"CÉZANNE, Paul","CÉZANNE, Paul",0.343451976776123,"CÉZANNE, Paul",0.3137110769748688,True
11170-1870s_70.jpg,Aux Ambassadeurs: Mademoiselle Bécat,"DEGAS, Edgar","DEGAS, Edgar",0.2848842442035675,"MONET, Claude",0.2701753079891205,False
16136-chris10.jpg,No. 26 Scenes from the Life of Christ: 10. Entry into Jerusalem,GIOTTO di Bondone,GIOTTO di Bondone,0.3065100312232971,SIMONE MARTINI,0.3219664692878723,False
17229-copies21.jpg,The Raising of Lazarus (after Rembrandt),"GOGH, Vincent van","GOGH, Vincent van",0.2806307673454284,"TOULOUSE-LAUTREC, Henri de",0.2916855216026306,False
33580-121portr.jpg,Titus as a Franciscan Monk,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3167123794555664,REMBRANDT Harmenszoon van Rijn,0.3264152407646179,True
34051-2renoi31.jpg,Oarsmen at Chatou,"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.3120222687721252,"RENOIR, Pierre-Auguste",0.31614652276039124,True
10089-17altar.jpg,Sts Elizabeth and Anne (inside),"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3169481754302978,"CRANACH, Lucas the Elder",0.3028765618801117,True
10097-26altar.jpg,St Dorothea,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.302553653717041,"CRANACH, Lucas the Elder",0.31077897548675537,True
09686-6saturn2.jpg,View of the Sala di Saturno,"CORTONA, Pietro da","CORTONA, Pietro da",0.2902588844299316,"LORENZETTI, Pietro",0.3005266785621643,False
08527-1lands01.jpg,The Bridge at Maincy,"CÉZANNE, Paul","CÉZANNE, Paul",0.3171623945236206,"CÉZANNE, Paul",0.29871413111686707,True
43758-02theait.jpg,The Italian Comedy,"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.2997824549674988,"GOYA Y LUCIENTES, Francisco de",0.3207255005836487,False
24086-3sebast1.jpg,St Sebastian,"MANTEGNA, Andrea","MANTEGNA, Andrea",0.3317078948020935,"SIGNORELLI, Luca",0.2919902801513672,False
32213-18echo_n.jpg,Echo and Narcissus,"POUSSIN, Nicolas","POUSSIN, Nicolas",0.3043383955955505,"FRAGONARD, Jean-Honoré",0.3292468786239624,False
00638-madchild.jpg,Madonna and Child with the Young St John,ANDREA DEL SARTO,ANDREA DEL SARTO,0.3116205632686615,"TIEPOLO, Giovanni Domenico",0.31476128101348877,False
31095-2proce01.jpg,2. Procession of the Queen of Sheba; Meeting between the Queen of Sheba and King Solomon,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.3286873698234558,"LORENZETTI, Pietro",0.2851657271385193,False
11136-1870s_01.jpg,Sulking,"DEGAS, Edgar","DEGAS, Edgar",0.2859598100185394,"TOULOUSE-LAUTREC, Henri de",0.2876530587673187,False
10308-04luthe1.jpg,Portrait Diptych of Martin Luther and his Wife Katharina von Bora,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.2908957004547119,"HOLBEIN, Hans the Younger",0.28851252794265747,False
07468-091lute.jpg,The Lute Player,CARAVAGGIO,CARAVAGGIO,0.3135574460029602,"FRAGONARD, Jean-Honoré",0.302609384059906,False
40042-cabare08.jpg,"Yvette Guilbert Singing ""Linger, Longer, Loo""","TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3261195421218872,"TOULOUSE-LAUTREC, Henri de",0.31632936000823975,True
39465-05joseph.jpg,Joseph and Potiphar's Wife,TINTORETTO,TINTORETTO,0.2965432703495025,"FRAGONARD, Jean-Honoré",0.2900150418281555,False
17162-portra14.jpg,Portrait of Camille Roulin,"GOGH, Vincent van","GOGH, Vincent van",0.2966220378875732,"GOGH, Vincent van",0.2880436182022095,True
40030-brothe13.jpg,The Brothel Laundryman,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3244158029556274,"TOULOUSE-LAUTREC, Henri de",0.31066766381263733,True
34071-3renoi19.jpg,Young Girl with a Parasol (Aline Nun?s),"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.3261812925338745,"RENOIR, Pierre-Auguste",0.3450624942779541,True
10179-2judith6.jpg,The Death of Holofernes,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3009375929832458,"MANTEGNA, Andrea",0.25970399379730225,False
12985-leroy.jpg,Portrait of Jacques Le Roy,"DYCK, Sir Anthony van","DYCK, Sir Anthony van",0.3008631765842438,REMBRANDT Harmenszoon van Rijn,0.3180182874202728,False
06553-fairrive.jpg,Fair at a Riverside Village,"BRUEGHEL, Jan the Elder","BRUEGHEL, Jan the Elder",0.3284913301467895,"RUYSDAEL, Salomon van",0.31851476430892944,False
12181-cro_f_6.jpg,Death of the Virgin (panel 6),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3029291033744812,DUCCIO di Buoninsegna,0.29185569286346436,True
05225-20right.jpg,Triptych of Garden of Earthly Delights (right wing),"BOSCH, Hieronymus","BOSCH, Hieronymus",0.288454532623291,"GOYA Y LUCIENTES, Francisco de",0.2586638331413269,False
31959-02madonx.jpg,Madonna and Child with the Young St John the Baptist,"PONTORMO, Jacopo","PONTORMO, Jacopo",0.3218814432621002,"TIEPOLO, Giovanni Domenico",0.31397074460983276,False
17221-copies13.jpg,The Shepherdess (after Millet),"GOGH, Vincent van","GOGH, Vincent van",0.2914960980415344,"GOGH, Vincent van",0.28616297245025635,True
44776-brother.jpg,Vision of Brother Andrés Salmerón,"ZURBARÁN, Francisco de","ZURBARÁN, Francisco de",0.3033566176891327,"GOYA Y LUCIENTES, Francisco de",0.3061094284057617,False
39295-3mark.jpg,The Stealing of the Dead Body of St Mark,TINTORETTO,TINTORETTO,0.3366824984550476,"FRAGONARD, Jean-Honoré",0.2811237573623657,False
34024-2renoi05.jpg,La Loge (The Theatre Box),"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.3383394181728363,"RENOIR, Pierre-Auguste",0.33623480796813965,True
28522-1vario05.jpg,La Grenouill?re,"MONET, Claude","MONET, Claude",0.2619772553443908,"MONET, Claude",0.2775859534740448,True
26624-09_5ne.jpg,Ignudo,MICHELANGELO Buonarroti,MICHELANGELO Buonarroti,0.3246954679489136,MICHELANGELO Buonarroti,0.2846949100494385,True
07541-34thomas.jpg,The Incredulity of Saint Thomas,CARAVAGGIO,CARAVAGGIO,0.3261210918426513,"GOYA Y LUCIENTES, Francisco de",0.3200716972351074,False
16359-12figure.jpg,Decorative band with figure,GIOTTO di Bondone,GIOTTO di Bondone,0.3302966356277466,MASOLINO da Panicale,0.3051530122756958,False
12187-cro_v_1.jpg,Appearance Behind Locked Doors (panel 1),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.290555328130722,DUCCIO di Buoninsegna,0.3025193512439728,True
07500-271y_ran.jpg,St John the Baptist (Youth with Ram),CARAVAGGIO,CARAVAGGIO,0.3362679481506347,CARAVAGGIO,0.3235872983932495,True
43009-03lynx3.jpg,Gentleman in a Lynx Fur,"VERONESE, Paolo","VERONESE, Paolo",0.3023464679718017,"ZURBARÁN, Francisco de",0.31951701641082764,False
14973-tahiti19.jpg,Words of Devil (Eve),"GAUGUIN, Paul","GAUGUIN, Paul",0.2977912425994873,"GAUGUIN, Paul",0.2959579825401306,True
07581-50franci.jpg,St Francis in Meditation,CARAVAGGIO,CARAVAGGIO,0.3302703499794006,"FRAGONARD, Jean-Honoré",0.29470235109329224,False
39478-4women_p.jpg,Women Playing Music,TINTORETTO,TINTORETTO,0.3315812349319458,"TIEPOLO, Giovanni Domenico",0.29737523198127747,False
07207-canal410.jpg,View of the Bacino di San Marco (St Mark's Basin),CANALETTO,CANALETTO,0.3485705256462097,CANALETTO,0.3051724433898926,True
32307-05landsc.jpg,Stormy Landscape with Pyramus and Thisbe,"POUSSIN, Nicolas","POUSSIN, Nicolas",0.3290126025676727,"RUYSDAEL, Salomon van",0.32122325897216797,False
42961-3dieci.jpg,Juno Showering Gifts on Venetia,"VERONESE, Paolo","VERONESE, Paolo",0.3091627657413482,"TIEPOLO, Giovanni Domenico",0.32707729935646057,False
26091-25more3.jpg,Triptych of the Family Moreel (right wing),"MEMLING, Hans","MEMLING, Hans",0.3141096234321594,"BRUEGHEL, Jan the Elder",0.2799910306930542,False
07182-canal226.jpg,Grand Canal: Looking from Palazzo Balbi,CANALETTO,CANALETTO,0.3470812737941742,"GUARDI, Francesco",0.31562700867652893,False
07760-20depart.jpg,The Ambassadors Depart,"CARPACCIO, Vittore","CARPACCIO, Vittore",0.2818856239318847,"LORENZETTI, Pietro",0.28818485140800476,False
35522-53mythol.jpg,Bacchus,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3320858478546142,"FRAGONARD, Jean-Honoré",0.3285495936870575,False
31962-051pink.jpg,Youth in a Pink Coat,"PONTORMO, Jacopo","PONTORMO, Jacopo",0.3199862837791443,"ZURBARÁN, Francisco de",0.31311193108558655,False
14150-07beggar.jpg,Night Scene,"FRAGONARD, Jean-Honoré","FRAGONARD, Jean-Honoré",0.3010378181934356,"FRAGONARD, Jean-Honoré",0.3323083817958832,True
33908-23noremb.jpg,Christ with a Staff,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3266281485557556,REMBRANDT Harmenszoon van Rijn,0.3356274962425232,True
07453-02peelin.jpg,Boy Peeling a Fruit,CARAVAGGIO,CARAVAGGIO,0.3403169214725494,"FRAGONARD, Jean-Honoré",0.32292261719703674,False
17147-arles69.jpg,La Crau with Peach Trees in Blossom,"GOGH, Vincent van","GOGH, Vincent van",0.2822372913360595,"MONET, Claude",0.28793027997016907,False
28664-1london2.jpg,Waterloo Bridge,"MONET, Claude","MONET, Claude",0.278976559638977,"MONET, Claude",0.2883239984512329,True
35487-24mythol.jpg,Nature Adorning the Three Graces,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3289761245250702,"ARCIMBOLDO, Giuseppe",0.30209726095199585,False
24110-96samson.jpg,Samson and Delilah,"MANTEGNA, Andrea","MANTEGNA, Andrea",0.3010035157203674,"CORTONA, Pietro da",0.27945631742477417,False
23117-10madonn.jpg,Virgin and Child,"LORENZETTI, Pietro","LORENZETTI, Pietro",0.3256886899471283,SIMONE MARTINI,0.322280615568161,False
12195-cro_v_7.jpg,Appearance to the Apostles (panel 7),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3019262850284576,DUCCIO di Buoninsegna,0.2916039824485779,True
33485-03histor.jpg,Aristotle with a Bust of Homer,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3417916595935821,"GOYA Y LUCIENTES, Francisco de",0.3489170968532562,False
24526-11clemen.jpg,Vaulting of the Chapel,MASOLINO da Panicale,MASOLINO da Panicale,0.3150459825992584,MASOLINO da Panicale,0.29386085271835327,True
39459-3lastsup.jpg,The Last Supper,TINTORETTO,TINTORETTO,0.3226774930953979,"GOYA Y LUCIENTES, Francisco de",0.314763605594635,False
40349-02prato.jpg,Stoning of St Stephen,"UCCELLO, Paolo","UCCELLO, Paolo",0.2911577224731445,"CORTONA, Pietro da",0.28653284907341003,False
07210-canal413.jpg,View of Campo Santi Apostoli,CANALETTO,CANALETTO,0.3395036458969116,"GUARDI, Francesco",0.29068636894226074,False
14964-tahiti10.jpg,The Loss of Virginity (The Awakening of Spring),"GAUGUIN, Paul","GAUGUIN, Paul",0.3114187717437744,"GAUGUIN, Paul",0.27891308069229126,True
40037-cabare03.jpg,Monsieur Delaport in the Jardin de Paris,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3267801403999328,"TOULOUSE-LAUTREC, Henri de",0.3102121949195862,True
28644-3poplar1.jpg,"Poplars, Three Pink Trees, Autumn","MONET, Claude","MONET, Claude",0.314067542552948,"MONET, Claude",0.30448752641677856,True
14946-6pould16.jpg,"Nirvana, Portrait of Meyer de Haan","GAUGUIN, Paul","GAUGUIN, Paul",0.2841255068778991,"TOULOUSE-LAUTREC, Henri de",0.2872253954410553,False
25985-05nativi.jpg,Nativity,"MEMLING, Hans","MEMLING, Hans",0.3078027069568634,"FRAGONARD, Jean-Honoré",0.29627031087875366,False
10141-19religi.jpg,Piet? beneath the Cross,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3180646300315857,"BOSCH, Hieronymus",0.3036479949951172,False
17814-718goya.jpg,The Inquisition Tribunal,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3268929123878479,"RUISDAEL, Jacob Isaackszon van",0.272193968296051,False
33625-13sp1634.jpg,Portrait of Rembrandt with Gorget and Helmet,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.326633095741272,"FRAGONARD, Jean-Honoré",0.3219732344150543,False
10237-1venus10.jpg,Venus and Cupid,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3379184603691101,"ARCIMBOLDO, Giuseppe",0.29419875144958496,False
07495-192captu.jpg,The Taking of Christ,CARAVAGGIO,CARAVAGGIO,0.3391441106796264,"GOYA Y LUCIENTES, Francisco de",0.28240886330604553,False
10231-1venus05.jpg,Venus with Cupid Stealing Honey,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3222914636135101,"MANTEGNA, Andrea",0.2929844558238983,False
14963-tahiti09.jpg,Faaturuma (Melancholic),"GAUGUIN, Paul","GAUGUIN, Paul",0.3363794684410095,"GAUGUIN, Paul",0.29505228996276855,True
06493-09dance.jpg,The Peasant Dance,"BRUEGEL, Pieter the Elder","BRUEGEL, Pieter the Elder",0.3183903694152832,"GOYA Y LUCIENTES, Francisco de",0.3226889371871948,False
00634-harpies0.jpg,Madonna of the Harpies,ANDREA DEL SARTO,ANDREA DEL SARTO,0.2935113310813904,"ZURBARÁN, Francisco de",0.29840970039367676,False
