image_file,title,true_author,original_prediction,original_confidence,grayscale_prediction,grayscale_confidence,still_correct
17809-713goya.jpg,"The Second of May, 1808: The Charge of the Mamelukes","GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3262141942977905,"GOYA Y LUCIENTES, Francisco de",0.3072148561477661,True
15015-tahiti73.jpg,Te avae no Maria (The Month of Mary),"GAUGUIN, Paul","GAUGUIN, Paul",0.32431238889694214,"GAUGUIN, Paul",0.27011638879776,True
10223-4faun3.jpg,The Faun Family,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.31391873955726624,"CRANACH, Lucas the Elder",0.3063925504684448,True
34054-3renoi02.jpg,Portrait of Mademoiselle Irene Cahen d'Anvers,"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.309903621673584,"RENOIR, Pierre-Auguste",0.31181344389915466,True
17270-auvers30.jpg,Daubigny's Garden,"GOGH, Vincent van","GOGH, Vincent van",0.29398056864738464,"GOGH, Vincent van",0.281098872423172,True
14996-tahiti55.jpg,Eiaha ohipa (Not Working),"GAUGUIN, Paul","GAUGUIN, Paul",0.3329717814922333,"GAUGUIN, Paul",0.28997355699539185,True
39359-23bapti.jpg,The Baptism of Christ,TINTORETTO,TINTORETTO,0.34261226654052734,TINTORETTO,0.3111426830291748,True
39130-virgin_c.jpg,Virgin and Child with the Infant St John the Baptist,"TIEPOLO, Giovanni Domenico","TIEPOLO, Giovanni Domenico",0.30062130093574524,"PONTORMO, Jacopo",0.2807115912437439,False
23881-4manet19.jpg,At P?re Lathuille,"MANET, Edouard","MANET, Edouard",0.29968833923339844,"MANET, Edouard",0.241303950548172,True
05283-01lastju.jpg,Last Judgment Triptych (exterior view),"BOSCH, Hieronymus","BOSCH, Hieronymus",0.2909556031227112,"MEMLING, Hans",0.2936687469482422,False
26125-33nopor3.jpg,Portinari Triptych (right wing),"MEMLING, Hans","MEMLING, Hans",0.3559039235115051,"MEMLING, Hans",0.3516830801963806,True
08672-03peelin.jpg,Woman Peeling Turnips,"CHARDIN, Jean-Baptiste-Siméon","CHARDIN, Jean-Baptiste-Siméon",0.348426878452301,"CHARDIN, Jean-Baptiste-Siméon",0.3033753037452698,True
00633-harpies.jpg,Madonna of the Harpies,ANDREA DEL SARTO,ANDREA DEL SARTO,0.3084011673927307,ANDREA DEL SARTO,0.305159330368042,True
42937-1ceilin_.jpg,Ceiling paintings,"VERONESE, Paolo","VERONESE, Paolo",0.30567601323127747,TINTORETTO,0.3001093864440918,False
35529-01allego.jpg,The Triumph of Victory,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3155840337276459,TINTORETTO,0.27133047580718994,False
30800-pazzi.jpg,The Pazzi Crucifixion,"PERUGINO, Pietro","PERUGINO, Pietro",0.30825623869895935,PIERO DELLA FRANCESCA,0.293413907289505,False
16382-chris10.jpg,No. 26 Scenes from the Life of Christ: 10. Entry into Jerusalem (before restoration),GIOTTO di Bondone,GIOTTO di Bondone,0.3034696578979492,GIOTTO di Bondone,0.30267828702926636,True
17231-4earlie2.jpg,Vincent's Bedroom in Arles,"GOGH, Vincent van","GOGH, Vincent van",0.29402291774749756,"GOGH, Vincent van",0.27124547958374023,True
07276-canal805.jpg,Piazza San Marco: Looking East from the North-West Corner,CANALETTO,CANALETTO,0.33554786443710327,CANALETTO,0.29234835505485535,True
17839-blac635.jpg,A Pilgrimage to San Isidro,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.34648439288139343,"GOYA Y LUCIENTES, Francisco de",0.3303610682487488,True
07216-canal504.jpg,Campo San Rocco,CANALETTO,CANALETTO,0.3084942102432251,CANALETTO,0.25221875309944153,True
06319-05saulsu.jpg,The Suicide of Saul,"BRUEGEL, Pieter the Elder","BRUEGEL, Pieter the Elder",0.3326570391654968,"BRUEGEL, Pieter the Elder",0.2823178768157959,True
12273-verso16.jpg,Flagellation (scene 16),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3059263825416565,GIOTTO di Bondone,0.26377469301223755,False
33452-16oldtes.jpg,Tobit's Wife with the Goat,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3134331703186035,REMBRANDT Harmenszoon van Rijn,0.2663508653640747,True
14931-6pould01.jpg,The Seaweed Harvesters,"GAUGUIN, Paul","GAUGUIN, Paul",0.3145810663700104,"UCCELLO, Paolo",0.24220052361488342,False
05312-41outer.jpg,Triptych of Temptation of St Anthony (outer left wing),"BOSCH, Hieronymus","BOSCH, Hieronymus",0.302553653717041,"CARPACCIO, Vittore",0.27941185235977173,False
42841-08adorat.jpg,Adoration of the Shepherds,"VERONESE, Paolo","VERONESE, Paolo",0.3009083867073059,TINTORETTO,0.2734456956386566,False
33566-095portr.jpg,Portrait of Hendrickje Stoffels with a Velvet Beret,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.31156662106513977,ANDREA DEL SARTO,0.2857325077056885,False
40045-cabare11.jpg,The Clown Cha-U-Kao at the Moulin Rouge,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3217524588108063,"DEGAS, Edgar",0.2891678214073181,False
08543-3figure3.jpg,Madame Cézanne in Blue,"CÉZANNE, Paul","CÉZANNE, Paul",0.3273608088493347,"CÉZANNE, Paul",0.3044096827507019,True
33496-02portrb.jpg,A Man Laughing,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.32790684700012207,REMBRANDT Harmenszoon van Rijn,0.3179311156272888,True
39153-17zianig.jpg,Virgin and Child with Saints,"TIEPOLO, Giovanni Domenico","TIEPOLO, Giovanni Domenico",0.3328409194946289,"TIEPOLO, Giovanni Battista",0.3331025242805481,False
07268-canal718.jpg,Old Walton Bridge,CANALETTO,CANALETTO,0.30386561155319214,CLAUDE LORRAIN,0.26976722478866577,False
07630-821isaac.jpg,Sacrifice of Isaac,CARAVAGGIO,CARAVAGGIO,0.3230311870574951,CARAVAGGIO,0.2902981638908386,True
35703-damsquar.jpg,The Dam Square in Amsterdam,"RUISDAEL, Jacob Isaackszon van","RUISDAEL, Jacob Isaackszon van",0.3224244713783264,"RUYSDAEL, Salomon van",0.29709529876708984,False
05278-5parhell.jpg,Paradise and Hell,"BOSCH, Hieronymus","BOSCH, Hieronymus",0.31498077511787415,"BOSCH, Hieronymus",0.3114393949508667,True
11212-1890s_07.jpg,Three Dancesrs,"DEGAS, Edgar","DEGAS, Edgar",0.343395471572876,"DEGAS, Edgar",0.30205774307250977,True
07505-23conta0.jpg,The Calling of Saint Matthew,CARAVAGGIO,CARAVAGGIO,0.32413673400878906,CARAVAGGIO,0.29599350690841675,True
33555-084portr.jpg,Portrait of Nicolaes Bruyningh,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3434623181819916,REMBRANDT Harmenszoon van Rijn,0.3279072642326355,True
08670-03govern.jpg,La Gouvernante (The Governess),"CHARDIN, Jean-Baptiste-Siméon","CHARDIN, Jean-Baptiste-Siméon",0.3117513656616211,"CHARDIN, Jean-Baptiste-Siméon",0.29870763421058655,True
02497-3seaso3.jpg,Autumn,"ARCIMBOLDO, Giuseppe","ARCIMBOLDO, Giuseppe",0.38890495896339417,"ARCIMBOLDO, Giuseppe",0.3260157108306885,True
19973-1portman.jpg,Portrait of a Man in a Red Cap,"HOLBEIN, Hans the Younger","HOLBEIN, Hans the Younger",0.3058139681816101,"WEYDEN, Rogier van der",0.3090740144252777,False
16042-franc17.jpg,Legend of St Francis: 17. St Francis Preaching before Honorius III,GIOTTO di Bondone,GIOTTO di Bondone,0.31438177824020386,GIOTTO di Bondone,0.2998013198375702,True
38971-12carmin.jpg,"Prudence, Sincerity, and Temperance","TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.3241320848464966,"TIEPOLO, Giovanni Battista",0.3115905225276947,True
17735-303goya1.jpg,Playing at Giants,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3303537964820862,"GOYA Y LUCIENTES, Francisco de",0.32528504729270935,True
39314-15ceilin.jpg,Allegory of Goodness,TINTORETTO,TINTORETTO,0.3036416471004486,"MANTEGNA, Andrea",0.304252952337265,False
42792-2john.jpg,St John the Evangelist,"VERONESE, Paolo","VERONESE, Paolo",0.3127630054950714,TINTORETTO,0.2983454763889313,False
12213-pre_f_4x.jpg,The Prophet Malachi (prophet 4),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3105016052722931,LEONARDO da Vinci,0.2693175971508026,False
31202-01jerome.jpg,The Penance of St Jerome,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.31121838092803955,PIERO DELLA FRANCESCA,0.2794669270515442,True
10155-50relig1.jpg,The Fall of Man,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.33389919996261597,"CRANACH, Lucas the Elder",0.3024810552597046,True
35732-torrent.jpg,Mountain Torrent,"RUISDAEL, Jacob Isaackszon van","RUISDAEL, Jacob Isaackszon van",0.32138699293136597,"RUYSDAEL, Salomon van",0.2919835150241852,False
39279-4birth_s.jpg,Birth of St John the Baptist,TINTORETTO,TINTORETTO,0.3127707242965698,TINTORETTO,0.2827296555042267,True
42990-4lucretia.jpg,Lucretia,"VERONESE, Paolo","VERONESE, Paolo",0.34548068046569824,TINTORETTO,0.3069777488708496,False
07255-canal705.jpg,London: The Thames and the City of London from Richmond House,CANALETTO,CANALETTO,0.3095260262489319,CANALETTO,0.24017634987831116,True
33562-091portr.jpg,The Standard Bearer (Floris Soop),REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.35084229707717896,REMBRANDT Harmenszoon van Rijn,0.3373573422431946,True
08576-3victor2.jpg,Mont Sainte-Victoire,"CÉZANNE, Paul","CÉZANNE, Paul",0.332948237657547,"CÉZANNE, Paul",0.27589190006256104,True
10319-08charle.jpg,Portrait of Charles V,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3086647391319275,"DÜRER, Albrecht",0.3051157593727112,False
29297-305muril.jpg,Mary and Child with Angels Playing Music,"MURILLO, Bartolomé Esteban","MURILLO, Bartolomé Esteban",0.32161787152290344,ANDREA DEL SARTO,0.2852599620819092,False
40027-brothe10.jpg,Woman Pulling up her Stocking,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.30361080169677734,"DEGAS, Edgar",0.27084606885910034,False
39490-07cappel.jpg,Portrait of Procurator Antonio Cappello,TINTORETTO,TINTORETTO,0.32400357723236084,DUCCIO di Buoninsegna,0.32939663529396057,False
17741-308goya.jpg,Fire at Night,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.31492412090301514,"GOYA Y LUCIENTES, Francisco de",0.3174270689487457,True
17822-806goya.jpg,Self-Portrait with Doctor Arrieta,"GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3244667053222656,"GOYA Y LUCIENTES, Francisco de",0.3024272620677948,True
07155-canal105.jpg,"Grand Canal, Looking East from the Campo San Vio",CANALETTO,CANALETTO,0.3405267000198364,CANALETTO,0.31380340456962585,True
14153-08dancer.jpg,Marie-Madeleine Guimard (Fanciful Figure),"FRAGONARD, Jean-Honoré","FRAGONARD, Jean-Honoré",0.34063658118247986,"FRAGONARD, Jean-Honoré",0.3161582350730896,True
26098-26nomus3.jpg,Angel Musicians (left panel),"MEMLING, Hans","MEMLING, Hans",0.2900833487510681,"MEMLING, Hans",0.28392764925956726,True
39300-02ceilin.jpg,Spring,TINTORETTO,TINTORETTO,0.31883490085601807,TINTORETTO,0.2906927466392517,True
14976-tahiti22.jpg,Her Name is Vairaumati (Vairaumati tei oa),"GAUGUIN, Paul","GAUGUIN, Paul",0.3580697178840637,"GAUGUIN, Paul",0.3155459761619568,True
39460-4entombm.jpg,Entombment,TINTORETTO,TINTORETTO,0.33794742822647095,TINTORETTO,0.3156072497367859,True
11179-1870s_79.jpg,Lady in Town Clothes,"DEGAS, Edgar","DEGAS, Edgar",0.29278039932250977,"DEGAS, Edgar",0.28099438548088074,True
40007-2mouli03.jpg,At the Moulin Rouge: Start of the Quadrille,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.33565664291381836,"TOULOUSE-LAUTREC, Henri de",0.31183260679244995,True
31198-93restau1.jpg,Scene after and before restoration,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.32905715703964233,PIERO DELLA FRANCESCA,0.2708781361579895,True
39470-07oldte2.jpg,The Annunciation to Manoah's Wife,TINTORETTO,TINTORETTO,0.3304315209388733,TINTORETTO,0.3121011257171631,True
08655-071woman.jpg,Woman Taking Tea,"CHARDIN, Jean-Baptiste-Siméon","CHARDIN, Jean-Baptiste-Siméon",0.32079532742500305,"VERMEER, Johannes",0.27027514576911926,False
17175-1asylu08.jpg,The Garden of Saint-Paul Hospital,"GOGH, Vincent van","GOGH, Vincent van",0.2905105650424957,"CÉZANNE, Paul",0.2798963785171509,False
39417-2roch.jpg,St Roch in Prison Visited by an Angel,TINTORETTO,TINTORETTO,0.3384842872619629,TINTORETTO,0.3352615237236023,True
35507-36mytho.jpg,The Three Graces,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.3085595369338989,"RUBENS, Peter Paul",0.2925502061843872,True
30845-sebasti3.jpg,Bust of St Sebastian,"PERUGINO, Pietro","PERUGINO, Pietro",0.3462647795677185,"BRONZINO, Agnolo",0.30931878089904785,False
06687-wedding0.jpg,Peasant Wedding Dance,"BRUEGHEL, Pieter the Younger","BRUEGHEL, Pieter the Younger",0.30995887517929077,"BRUEGHEL, Pieter the Younger",0.302802711725235,True
33426-69newtes.jpg,The Return of the Prodigal Son,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.31212255358695984,REMBRANDT Harmenszoon van Rijn,0.315698504447937,True
23856-3manet15.jpg,Madame Manet on a Blue Sofa,"MANET, Edouard","MANET, Edouard",0.25851014256477356,"RENOIR, Pierre-Auguste",0.25158098340034485,False
35564-13arunde.jpg,Portrait of Lady Arundel with her Train,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.29903361201286316,"RUBENS, Peter Paul",0.2742432951927185,True
10157-50religi.jpg,Young Mother with Child,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.33599117398262024,"CRANACH, Lucas the Elder",0.3212313652038574,True
33584-126portr.jpg,Portrait of the Artist's Son Titus,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.35374224185943604,REMBRANDT Harmenszoon van Rijn,0.33953455090522766,True
31221-10parto.jpg,Madonna del Parto,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.33936160802841187,PIERO DELLA FRANCESCA,0.3312285542488098,True
07915-heracles.jpg,The Choice of Heracles,"CARRACCI, Annibale","CARRACCI, Annibale",0.31181541085243225,"CARRACCI, Annibale",0.3012315630912781,True
16512-1baronce.jpg,Baroncelli Polyptych: Coronation of the Virgin,GIOTTO di Bondone,GIOTTO di Bondone,0.30651113390922546,GIOTTO di Bondone,0.29505157470703125,True
24010-zeno1p.jpg,Crucifixion,"MANTEGNA, Andrea","MANTEGNA, Andrea",0.30501222610473633,"MANTEGNA, Andrea",0.2759585380554199,True
02493-2seaso2.jpg,Summer,"ARCIMBOLDO, Giuseppe","ARCIMBOLDO, Giuseppe",0.3943812847137451,"ARCIMBOLDO, Giuseppe",0.3355368673801422,True
35848-marine.jpg,Marine,"RUYSDAEL, Salomon van","RUYSDAEL, Salomon van",0.3427116870880127,"RUYSDAEL, Salomon van",0.3205143213272095,True
16059-02ascens.jpg,Ascension of Christ,GIOTTO di Bondone,GIOTTO di Bondone,0.3226001262664795,"ANGELICO, Fra",0.27608293294906616,False
10309-04luthe2.jpg,Portraits of Martin Luther and Catherine Bore,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.32564252614974976,"CRANACH, Lucas the Elder",0.30972427129745483,True
17103-2maries3.jpg,Street in Saintes-Maries,"GOGH, Vincent van","GOGH, Vincent van",0.29672572016716003,"BRUEGEL, Pieter the Elder",0.2698752284049988,False
30795-lastsupp.jpg,The Last Supper,"PERUGINO, Pietro","PERUGINO, Pietro",0.32015639543533325,"PERUGINO, Pietro",0.28423941135406494,True
05279-6fragmen.jpg,Last Judgment (fragment of Paradise),"BOSCH, Hieronymus","BOSCH, Hieronymus",0.31586793065071106,"BOSCH, Hieronymus",0.28644248843193054,True
07254-canal704.jpg,London: Whitehall and the Privy Garden from Richmond House,CANALETTO,CANALETTO,0.30822280049324036,CANALETTO,0.2350596934556961,True
07195-canal311.jpg,The Bucintoro Returning to the Molo on Ascension Day,CANALETTO,CANALETTO,0.32686299085617065,CANALETTO,0.30625298619270325,True
17111-3arles25.jpg,Vase with Fourteen Sunflowers,"GOGH, Vincent van","GOGH, Vincent van",0.300121009349823,"GOGH, Vincent van",0.2657370865345001,True
34220-shepherd.jpg,Adoration of the Shepherds,"RIBERA, Jusepe de","RIBERA, Jusepe de",0.3067074418067932,"GOYA Y LUCIENTES, Francisco de",0.29144662618637085,False
06223-man_lute.jpg,Young Man with a Lute,"BRONZINO, Agnolo","BRONZINO, Agnolo",0.35289230942726135,"BRONZINO, Agnolo",0.32114535570144653,True
43751-00acount.jpg,The Country Dance,"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.31029242277145386,"FRAGONARD, Jean-Honoré",0.29341161251068115,False
08572-1variou2.jpg,Blue Landscape,"CÉZANNE, Paul","CÉZANNE, Paul",0.3250667452812195,"CÉZANNE, Paul",0.2652822732925415,True
14171-04readin.jpg,A Young Girl Reading,"FRAGONARD, Jean-Honoré","FRAGONARD, Jean-Honoré",0.3338441252708435,"FRAGONARD, Jean-Honoré",0.3041120171546936,True
09001-01ulysse.jpg,Ulysses Returns Chryseis to her Father,CLAUDE LORRAIN,CLAUDE LORRAIN,0.34400707483291626,CLAUDE LORRAIN,0.33499693870544434,True
12253-verso06.jpg,Agony in the Garden (scene 6),DUCCIO di Buoninsegna,DUCCIO di Buoninsegna,0.3028033673763275,GIOTTO di Bondone,0.2786930501461029,False
35686-dense.jpg,Oak Tree and Dense Shrubbery at the Edge of a Pond,"RUISDAEL, Jacob Isaackszon van","RUISDAEL, Jacob Isaackszon van",0.3277842700481415,"FRAGONARD, Jean-Honoré",0.29070577025413513,False
18078-2wall3.jpg,Upper portions of the east (window) wall,"GOZZOLI, Benozzo","GOZZOLI, Benozzo",0.3213903307914734,PINTURICCHIO,0.2865011990070343,False
43775-10champs.jpg,Les Champs Elysées,"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.323444664478302,"BOUCHER, François",0.2782251834869385,False
33890-05noremb.jpg,Study Head of an Old Man,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3285999298095703,REMBRANDT Harmenszoon van Rijn,0.3239271938800812,True
33907-22noremb.jpg,"Portrait of a Man (The Auctioneer"")",REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.33125048875808716,REMBRANDT Harmenszoon van Rijn,0.33885014057159424,True
33512-17portra.jpg,Man Sharpening a Quill,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.34095534682273865,REMBRANDT Harmenszoon van Rijn,0.320101261138916,True
17810-714goya.jpg,"The Third of May, 1808: The Execution of the Defenders of Madrid","GOYA Y LUCIENTES, Francisco de","GOYA Y LUCIENTES, Francisco de",0.3463154435157776,"GOYA Y LUCIENTES, Francisco de",0.3282037377357483,True
07179-canal223.jpg,"The Piazzetta, Looking toward the Clock Tower",CANALETTO,CANALETTO,0.3456570506095886,CANALETTO,0.274544358253479,True
08668-01soap_b.jpg,The Soap Bubble,"CHARDIN, Jean-Baptiste-Siméon","CHARDIN, Jean-Baptiste-Siméon",0.3150646686553955,"CHARDIN, Jean-Baptiste-Siméon",0.26608049869537354,True
31451-2music.jpg,Music,PINTURICCHIO,PINTURICCHIO,0.31954318284988403,"MANTEGNA, Andrea",0.32371723651885986,False
35461-01mytho.jpg,Leda and the Swan,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.31695276498794556,"RUBENS, Peter Paul",0.3056267499923706,True
35694-thicket.jpg,The Thicket (Path in the Haarlem Dunes),"RUISDAEL, Jacob Isaackszon van","RUISDAEL, Jacob Isaackszon van",0.35297858715057373,"RUISDAEL, Jacob Isaackszon van",0.32416388392448425,True
16506-12stefan.jpg,The Stefaneschi Triptych: Martyrdom of Peter,GIOTTO di Bondone,GIOTTO di Bondone,0.30115294456481934,GIOTTO di Bondone,0.26436710357666016,True
33896-11noremb.jpg,"Saskia, the Artist's Wife",REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.2953799366950989,REMBRANDT Harmenszoon van Rijn,0.2817581593990326,True
30781-agostino.jpg,Nativity (Il Presepio),"PERUGINO, Pietro","PERUGINO, Pietro",0.33540576696395874,"PERUGINO, Pietro",0.3164970278739929,True
06336-22other.jpg,Storm at Sea,"BRUEGEL, Pieter the Elder","BRUEGEL, Pieter the Elder",0.31219881772994995,"BRUEGEL, Pieter the Elder",0.283608615398407,True
42597-19woman.jpg,Woman with a Pearl Necklace,"VERMEER, Johannes","VERMEER, Johannes",0.3620966672897339,"VERMEER, Johannes",0.26721954345703125,True
23962-1james07.jpg,Scenes from the Life of St James (scene 6),"MANTEGNA, Andrea","MANTEGNA, Andrea",0.3279421627521515,"MANTEGNA, Andrea",0.3107028007507324,True
28537-4zaanda2.jpg,Houses on the Riverbank in Zaandam,"MONET, Claude","MONET, Claude",0.2998215854167938,"RUYSDAEL, Salomon van",0.276774525642395,False
17218-copies10.jpg,Two Peasants Digging (after Millet),"GOGH, Vincent van","GOGH, Vincent van",0.30133670568466187,"GOYA Y LUCIENTES, Francisco de",0.2716360092163086,False
07567-45death0.jpg,The Death of the Virgin,CARAVAGGIO,CARAVAGGIO,0.3183954954147339,REMBRANDT Harmenszoon van Rijn,0.2948637902736664,False
10195-adamev06.jpg,Adam and Eve,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.3194459080696106,"CRANACH, Lucas the Elder",0.3111523389816284,True
23892-5late11.jpg,Study of a Model,"MANET, Edouard","MANET, Edouard",0.3080129623413086,"MANET, Edouard",0.28877267241477966,True
39453-0gonzaga.jpg,The Capture of Parma by Federico II,TINTORETTO,TINTORETTO,0.3232939839363098,TINTORETTO,0.2706376910209656,True
07472-10bacch.jpg,Bacchus,CARAVAGGIO,CARAVAGGIO,0.3224606513977051,CARAVAGGIO,0.3194376528263092,True
06499-15dance1.jpg,Wedding Dance in the Open Air,"BRUEGEL, Pieter the Elder","BRUEGEL, Pieter the Elder",0.3211967945098877,"DELACROIX, Eug?ne",0.21831610798835754,False
37327-2orsini.jpg,The Virgin of the Annunciation,SIMONE MARTINI,SIMONE MARTINI,0.3212607502937317,MASOLINO da Panicale,0.2783914804458618,False
28572-1argen7.jpg,Woman with a Parasol - Madame Monet and Her Son,"MONET, Claude","MONET, Claude",0.31107020378112793,"MONET, Claude",0.27470988035202026,True
39987-1misc10.jpg,The Actor Henry Samary of the Comédie-Française,"TOULOUSE-LAUTREC, Henri de","TOULOUSE-LAUTREC, Henri de",0.3277701437473297,"TOULOUSE-LAUTREC, Henri de",0.2911340594291687,True
38911-021apoll.jpg,Apollo and Marsyas,"TIEPOLO, Giovanni Battista","TIEPOLO, Giovanni Battista",0.3220612704753876,"GOYA Y LUCIENTES, Francisco de",0.3131413757801056,False
24504-0view.jpg,View of the Cappella Brancacci (after restoration),MASOLINO da Panicale,MASOLINO da Panicale,0.3055441677570343,MASOLINO da Panicale,0.28624770045280457,True
40359-1hawkwoo.jpg,Funerary Monument to Sir John Hawkwood,"UCCELLO, Paolo","UCCELLO, Paolo",0.32587164640426636,"UCCELLO, Paolo",0.30923014879226685,True
35512-44mythol.jpg,The Judgment of Paris,"RUBENS, Peter Paul","RUBENS, Peter Paul",0.32903236150741577,"RUBENS, Peter Paul",0.29648929834365845,True
31075-3anton05.jpg,Polyptych of St Anthony: The Annunciation,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.3173272907733917,PIERO DELLA FRANCESCA,0.2992599606513977,True
07561-43jerome.jpg,St Jerome,CARAVAGGIO,CARAVAGGIO,0.3333115577697754,CARAVAGGIO,0.298250675201416,True
33540-61portra.jpg,Herman Doomer,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.34962618350982666,REMBRANDT Harmenszoon van Rijn,0.35934123396873474,True
08557-3lands04.jpg,View of Château Noir,"CÉZANNE, Paul","CÉZANNE, Paul",0.34345197677612305,"CÉZANNE, Paul",0.2686008810997009,True
11170-1870s_70.jpg,Aux Ambassadeurs: Mademoiselle Bécat,"DEGAS, Edgar","DEGAS, Edgar",0.2848842442035675,"DEGAS, Edgar",0.27037501335144043,True
16136-chris10.jpg,No. 26 Scenes from the Life of Christ: 10. Entry into Jerusalem,GIOTTO di Bondone,GIOTTO di Bondone,0.3065100312232971,GIOTTO di Bondone,0.30505916476249695,True
17229-copies21.jpg,The Raising of Lazarus (after Rembrandt),"GOGH, Vincent van","GOGH, Vincent van",0.28063076734542847,"GOYA Y LUCIENTES, Francisco de",0.26359760761260986,False
33580-121portr.jpg,Titus as a Franciscan Monk,REMBRANDT Harmenszoon van Rijn,REMBRANDT Harmenszoon van Rijn,0.3167123794555664,REMBRANDT Harmenszoon van Rijn,0.3088017702102661,True
34051-2renoi31.jpg,Oarsmen at Chatou,"RENOIR, Pierre-Auguste","RENOIR, Pierre-Auguste",0.31202226877212524,"GAUGUIN, Paul",0.25023698806762695,False
10089-17altar.jpg,Sts Elizabeth and Anne (inside),"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.31694817543029785,"CRANACH, Lucas the Elder",0.320415735244751,True
10097-26altar.jpg,St Dorothea,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.302553653717041,"MEMLING, Hans",0.2971634268760681,False
09686-6saturn2.jpg,View of the Sala di Saturno,"CORTONA, Pietro da","CORTONA, Pietro da",0.29025888442993164,"CORTONA, Pietro da",0.2682533264160156,True
08527-1lands01.jpg,The Bridge at Maincy,"CÉZANNE, Paul","CÉZANNE, Paul",0.3171623945236206,"CÉZANNE, Paul",0.2795116901397705,True
43758-02theait.jpg,The Italian Comedy,"WATTEAU, Jean-Antoine","WATTEAU, Jean-Antoine",0.2997824549674988,"GOYA Y LUCIENTES, Francisco de",0.27534931898117065,False
24086-3sebast1.jpg,St Sebastian,"MANTEGNA, Andrea","MANTEGNA, Andrea",0.3317078948020935,"MANTEGNA, Andrea",0.31586241722106934,True
32213-18echo_n.jpg,Echo and Narcissus,"POUSSIN, Nicolas","POUSSIN, Nicolas",0.30433839559555054,"CARRACCI, Annibale",0.2996559143066406,False
00638-madchild.jpg,Madonna and Child with the Young St John,ANDREA DEL SARTO,ANDREA DEL SARTO,0.3116205632686615,ANDREA DEL SARTO,0.30272457003593445,True
31095-2proce01.jpg,2. Procession of the Queen of Sheba; Meeting between the Queen of Sheba and King Solomon,PIERO DELLA FRANCESCA,PIERO DELLA FRANCESCA,0.3286873698234558,PIERO DELLA FRANCESCA,0.2907557487487793,True
11136-1870s_01.jpg,Sulking,"DEGAS, Edgar","DEGAS, Edgar",0.28595981001853943,"DEGAS, Edgar",0.29557865858078003,True
10308-04luthe1.jpg,Portrait Diptych of Martin Luther and his Wife Katharina von Bora,"CRANACH, Lucas the Elder","CRANACH, Lucas the Elder",0.2908957004547119,"HOLBEIN, Hans the Younger",0.28661152720451355,False
